Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average_SoilMoisture_Volume_at_15cm,Aggregate Soilmoisture Percentage (at 15cm),Volume_Soilmoisture_percentage _at _15cm
28-05-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.12,1837.76,0.87,31.21185914
27-05-2020,ANDHRA PRADESH,PRAKASAM,0.01,2841.18,0.07,30.84380557
27-05-2020,ANDHRA PRADESH,VIZIANAGARAM,0.01,965.41,0.08,33.62128139
27-05-2020,ANDHRA PRADESH,WEST GODAVARI,0,1222.55,0.05,30.43659128
27-05-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1942.08,0,28.2770864
27-05-2020,ANDHRA PRADESH,ANANTAPUR,0,2719.28,0,27.03557159
27-05-2020,ANDHRA PRADESH,KURNOOL,0,3066.67,0,33.07501336
27-05-2020,ANDHRA PRADESH,KRISHNA,0,1246.15,0.04,28.12190848
27-05-2020,ANDHRA PRADESH,SRIKAKULAM,0.25,1091.54,1.97,33.60627005
27-05-2020,ANDHRA PRADESH,Y.S.R.,0,1947.91,0,24.56453771
27-05-2020,ANDHRA PRADESH,CHITTOOR,0.1,2419.78,0.59,30.29876392
27-05-2020,ANDHRA PRADESH,EAST GODAVARI,0.01,1658.18,0.04,29.61170053
27-05-2020,ANDHRA PRADESH,GUNTUR,0,1754.37,0.08,29.60611332
27-05-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.14,1870.63,1.05,31.770038
26-05-2020,ANDHRA PRADESH,PRAKASAM,0,2781.96,0.06,30.20098061
26-05-2020,ANDHRA PRADESH,VIZIANAGARAM,0.02,988.6,0.14,34.42891936
26-05-2020,ANDHRA PRADESH,WEST GODAVARI,0.01,1250.51,0.06,31.13246831
26-05-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1984.14,0,28.88943405
26-05-2020,ANDHRA PRADESH,ANANTAPUR,0,2721,0,27.05262696
26-05-2020,ANDHRA PRADESH,KURNOOL,0,3040.5,0,32.79276439
26-05-2020,ANDHRA PRADESH,KRISHNA,0,1271.13,0.04,28.68573634
26-05-2020,ANDHRA PRADESH,SRIKAKULAM,0.3,1120.65,2.3,34.50240005
26-05-2020,ANDHRA PRADESH,Y.S.R.,0,1972.65,0,24.87659514
26-05-2020,ANDHRA PRADESH,CHITTOOR,0,2333.28,0.03,29.21570522
26-05-2020,ANDHRA PRADESH,EAST GODAVARI,0.02,1695.46,0.12,30.27752986
26-05-2020,ANDHRA PRADESH,GUNTUR,0,1783.68,0.08,30.10071873
26-05-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.19,1923.34,1.34,32.66523126
25-05-2020,ANDHRA PRADESH,PRAKASAM,0,2836.31,0.07,30.79098296
25-05-2020,ANDHRA PRADESH,VIZIANAGARAM,0.02,1012.4,0.2,35.25784067
25-05-2020,ANDHRA PRADESH,WEST GODAVARI,0.01,1279.9,0.07,31.86419176
25-05-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,2026.47,0,29.50570176
25-05-2020,ANDHRA PRADESH,ANANTAPUR,0,2761.81,0,27.45839273
25-05-2020,ANDHRA PRADESH,KURNOOL,0,3060.76,0,33.01129901
25-05-2020,ANDHRA PRADESH,KRISHNA,0,1297.98,0.05,29.29149057
25-05-2020,ANDHRA PRADESH,SRIKAKULAM,0.35,1150.46,2.65,35.42042864
25-05-2020,ANDHRA PRADESH,Y.S.R.,0,2011.89,0,25.37136852
25-05-2020,ANDHRA PRADESH,CHITTOOR,0.01,2343.31,0.04,29.34135693
25-05-2020,ANDHRA PRADESH,EAST GODAVARI,0.03,1734.79,0.26,30.97997119
25-05-2020,ANDHRA PRADESH,GUNTUR,0.01,1820.65,0.09,30.72447443
25-05-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.18,1935.37,1.31,32.86949377
24-05-2020,ANDHRA PRADESH,PRAKASAM,0.01,2888.85,0.08,31.3612961
24-05-2020,ANDHRA PRADESH,VIZIANAGARAM,0.04,1041.83,0.32,36.2824643
24-05-2020,ANDHRA PRADESH,WEST GODAVARI,0.01,1311.17,0.07,32.64282881
24-05-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,2072.65,0.01,30.17811138
24-05-2020,ANDHRA PRADESH,ANANTAPUR,0,2753.07,0,27.37152222
24-05-2020,ANDHRA PRADESH,KURNOOL,0,3054.46,0,32.94338523
24-05-2020,ANDHRA PRADESH,KRISHNA,0,1326.15,0.05,29.92719819
24-05-2020,ANDHRA PRADESH,SRIKAKULAM,0.43,1182.25,3.18,36.39905753
24-05-2020,ANDHRA PRADESH,Y.S.R.,0,2054.84,0,25.91306841
24-05-2020,ANDHRA PRADESH,CHITTOOR,0.02,2395.49,0.11,29.99465885
24-05-2020,ANDHRA PRADESH,EAST GODAVARI,0.07,1779.85,0.48,31.78448445
24-05-2020,ANDHRA PRADESH,GUNTUR,0.01,1860.26,0.1,31.39290314
24-05-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.18,1956.83,1.39,33.23398574
23-05-2020,ANDHRA PRADESH,PRAKASAM,0.01,2946.76,0.1,31.99004
23-05-2020,ANDHRA PRADESH,VIZIANAGARAM,0.07,1075.2,0.63,37.44466381
23-05-2020,ANDHRA PRADESH,WEST GODAVARI,0.01,1345.9,0.07,33.50735916
23-05-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,2123.82,0.02,30.92326288
23-05-2020,ANDHRA PRADESH,ANANTAPUR,0,2814.97,0,27.98689194
23-05-2020,ANDHRA PRADESH,KURNOOL,0,3081.19,0,33.23166822
23-05-2020,ANDHRA PRADESH,KRISHNA,0,1357.71,0.05,30.63939542
23-05-2020,ANDHRA PRADESH,SRIKAKULAM,0.52,1216.91,3.87,37.46612741
23-05-2020,ANDHRA PRADESH,Y.S.R.,0,2103.32,0,26.52434212
23-05-2020,ANDHRA PRADESH,CHITTOOR,0.01,2434.59,0.08,30.48419209
23-05-2020,ANDHRA PRADESH,EAST GODAVARI,0.1,1825.75,0.72,32.60417779
23-05-2020,ANDHRA PRADESH,GUNTUR,0.01,1905.37,0.11,32.15422763
23-05-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.22,2002.67,1.66,34.01263822
22-05-2020,ANDHRA PRADESH,PRAKASAM,0.01,3019.58,0.13,32.78055118
22-05-2020,ANDHRA PRADESH,VIZIANAGARAM,0.14,1113.87,1.21,38.79131372
22-05-2020,ANDHRA PRADESH,WEST GODAVARI,0.01,1388.01,0.07,34.55571721
22-05-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.01,2180.74,0.04,31.7519415
22-05-2020,ANDHRA PRADESH,ANANTAPUR,0,2887.43,0,28.70734463
22-05-2020,ANDHRA PRADESH,KURNOOL,0,3152.27,0,33.99826027
22-05-2020,ANDHRA PRADESH,KRISHNA,0,1393.12,0.05,31.43862091
22-05-2020,ANDHRA PRADESH,SRIKAKULAM,0.63,1255.16,4.69,38.64380149
22-05-2020,ANDHRA PRADESH,Y.S.R.,0,2158.47,0,27.21980798
22-05-2020,ANDHRA PRADESH,CHITTOOR,0.03,2503.44,0.15,31.34636217
22-05-2020,ANDHRA PRADESH,EAST GODAVARI,0.14,1882.13,0.95,33.61108138
22-05-2020,ANDHRA PRADESH,GUNTUR,0.01,1956.81,0.13,33.02239684
22-05-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.25,2054.44,1.88,34.89186448
21-05-2020,ANDHRA PRADESH,PRAKASAM,0.01,3108.76,0.16,33.7486564
21-05-2020,ANDHRA PRADESH,VIZIANAGARAM,0.21,1159.95,1.87,40.39609694
21-05-2020,ANDHRA PRADESH,WEST GODAVARI,0.01,1442.38,0.07,35.90921378
21-05-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.01,2249.77,0.08,32.75712699
21-05-2020,ANDHRA PRADESH,ANANTAPUR,0,2953.5,0,29.36416831
21-05-2020,ANDHRA PRADESH,KURNOOL,0,3232.63,0,34.86500269
21-05-2020,ANDHRA PRADESH,KRISHNA,0,1440.67,0.05,32.51168415
21-05-2020,ANDHRA PRADESH,SRIKAKULAM,0.76,1302.62,5.71,40.10510167
21-05-2020,ANDHRA PRADESH,Y.S.R.,0,2221.93,0,28.02008223
21-05-2020,ANDHRA PRADESH,CHITTOOR,0.02,2506.47,0.1,31.38427423
21-05-2020,ANDHRA PRADESH,EAST GODAVARI,0.18,1953.16,1.23,34.87961722
21-05-2020,ANDHRA PRADESH,GUNTUR,0.01,2019.98,0.14,34.08836606
21-05-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.31,2133.48,2.35,36.23414814
20-05-2020,ANDHRA PRADESH,PRAKASAM,0.01,3170.06,0.18,34.414118
20-05-2020,ANDHRA PRADESH,VIZIANAGARAM,0.26,1186.23,2.27,41.31158064
20-05-2020,ANDHRA PRADESH,WEST GODAVARI,0.01,1498.73,0.09,37.31224602
20-05-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.02,2325.02,0.14,33.85272296
20-05-2020,ANDHRA PRADESH,ANANTAPUR,0,3034.01,0,30.16466417
20-05-2020,ANDHRA PRADESH,KURNOOL,0,3282.94,0,35.40759961
20-05-2020,ANDHRA PRADESH,KRISHNA,0.01,1482.27,0.06,33.45039109
20-05-2020,ANDHRA PRADESH,SRIKAKULAM,0.8,1319.47,6.01,40.62382377
20-05-2020,ANDHRA PRADESH,Y.S.R.,0,2271.14,0,28.64068994
20-05-2020,ANDHRA PRADESH,CHITTOOR,0.02,2546.47,0.09,31.88516286
20-05-2020,ANDHRA PRADESH,EAST GODAVARI,0.24,2034.51,1.63,36.33220155
20-05-2020,ANDHRA PRADESH,GUNTUR,0.01,2075.66,0.15,35.02804857
20-05-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.35,2194.61,2.61,37.27242844
17-05-2020,ANDHRA PRADESH,PRAKASAM,0,2552.58,0.01,27.71075503
17-05-2020,ANDHRA PRADESH,VIZIANAGARAM,0.01,1004.27,0.09,34.97470161
17-05-2020,ANDHRA PRADESH,WEST GODAVARI,0,1083.29,0,26.96957631
17-05-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1693.86,0,24.66296631
17-05-2020,ANDHRA PRADESH,ANANTAPUR,0,2726.18,0,27.10412553
17-05-2020,ANDHRA PRADESH,KURNOOL,0,2943.75,0,31.74935618
17-05-2020,ANDHRA PRADESH,KRISHNA,0,1181.62,0,26.66574069
17-05-2020,ANDHRA PRADESH,SRIKAKULAM,0.13,1019.58,1.05,31.39077772
17-05-2020,ANDHRA PRADESH,Y.S.R.,0,1682.77,0,21.22098404
17-05-2020,ANDHRA PRADESH,CHITTOOR,0,2202.1,0,27.57311472
17-05-2020,ANDHRA PRADESH,EAST GODAVARI,0.13,1605.72,0.75,28.67489662
17-05-2020,ANDHRA PRADESH,GUNTUR,0,1633.43,0.03,27.56509218
17-05-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.27,1927.75,1.7,32.74019623
16-05-2020,ANDHRA PRADESH,PRAKASAM,0.01,2596.25,0.04,28.18489593
16-05-2020,ANDHRA PRADESH,VIZIANAGARAM,0.02,1039.41,0.2,36.19819564
16-05-2020,ANDHRA PRADESH,WEST GODAVARI,0,1102.54,0,27.44863703
16-05-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1703.3,0,24.80032749
16-05-2020,ANDHRA PRADESH,ANANTAPUR,0,2714.88,0,26.99176889
16-05-2020,ANDHRA PRADESH,KURNOOL,0,2997.05,0,32.32418912
16-05-2020,ANDHRA PRADESH,KRISHNA,0,1213.54,0,27.38596097
16-05-2020,ANDHRA PRADESH,SRIKAKULAM,0.17,1044.48,1.31,32.15752279
16-05-2020,ANDHRA PRADESH,Y.S.R.,0,1641.87,0,20.70521079
16-05-2020,ANDHRA PRADESH,CHITTOOR,0,2053.08,0,25.70723613
16-05-2020,ANDHRA PRADESH,EAST GODAVARI,0.19,1652.95,1.12,29.51843043
16-05-2020,ANDHRA PRADESH,GUNTUR,0.05,1676.66,0.29,28.29458053
16-05-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.41,2024.93,2.57,34.39054787
15-05-2020,ANDHRA PRADESH,PRAKASAM,0,2579.66,0.01,28.00481096
15-05-2020,ANDHRA PRADESH,VIZIANAGARAM,0.02,1008.83,0.17,35.13327183
15-05-2020,ANDHRA PRADESH,WEST GODAVARI,0,1011.55,0,25.18343079
15-05-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1718.96,0,25.02842629
15-05-2020,ANDHRA PRADESH,ANANTAPUR,0,2644.4,0,26.29101326
15-05-2020,ANDHRA PRADESH,KURNOOL,0,2872.18,0,30.97741423
15-05-2020,ANDHRA PRADESH,KRISHNA,0,1064.65,0,24.0260083
15-05-2020,ANDHRA PRADESH,SRIKAKULAM,0.2,1058.36,1.45,32.58460152
15-05-2020,ANDHRA PRADESH,Y.S.R.,0,1637.09,0,20.64492987
15-05-2020,ANDHRA PRADESH,CHITTOOR,0,2066.94,0,25.88084888
15-05-2020,ANDHRA PRADESH,EAST GODAVARI,0.02,1542.51,0.12,27.5461634
15-05-2020,ANDHRA PRADESH,GUNTUR,0,1570.98,0.03,26.51116985
15-05-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.12,1885.08,0.82,32.01545149
14-05-2020,ANDHRA PRADESH,PRAKASAM,0,2616.91,0.01,28.40920078
14-05-2020,ANDHRA PRADESH,VIZIANAGARAM,0.04,1038.58,0.33,36.16949199
14-05-2020,ANDHRA PRADESH,WEST GODAVARI,0,1026.09,0,25.54539418
14-05-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1744.15,0,25.3950761
14-05-2020,ANDHRA PRADESH,ANANTAPUR,0,2700.49,0,26.84875318
14-05-2020,ANDHRA PRADESH,KURNOOL,0,2923.11,0,31.52671704
14-05-2020,ANDHRA PRADESH,KRISHNA,0,1078.12,0,24.3300281
14-05-2020,ANDHRA PRADESH,SRIKAKULAM,0.26,1086.92,1.9,33.4639713
14-05-2020,ANDHRA PRADESH,Y.S.R.,0,1655.85,0,20.88150781
14-05-2020,ANDHRA PRADESH,CHITTOOR,0,2095.97,0,26.24432352
14-05-2020,ANDHRA PRADESH,EAST GODAVARI,0.04,1575.83,0.23,28.14114675
14-05-2020,ANDHRA PRADESH,GUNTUR,0,1595.55,0.04,26.92588052
14-05-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.17,1943.82,1.16,33.0130862
13-05-2020,ANDHRA PRADESH,PRAKASAM,0,2657.59,0.01,28.85078584
13-05-2020,ANDHRA PRADESH,VIZIANAGARAM,0.06,1063.46,0.54,37.03588909
13-05-2020,ANDHRA PRADESH,WEST GODAVARI,0,1040.87,0,25.91335555
13-05-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1770.04,0,25.77214246
13-05-2020,ANDHRA PRADESH,ANANTAPUR,0,2753.32,0,27.37395056
13-05-2020,ANDHRA PRADESH,KURNOOL,0,2975.45,0,32.09120411
13-05-2020,ANDHRA PRADESH,KRISHNA,0,1091.94,0,24.64186234
13-05-2020,ANDHRA PRADESH,SRIKAKULAM,0.33,1116.88,2.41,34.38633245
13-05-2020,ANDHRA PRADESH,Y.S.R.,0,1676.56,0,21.14258289
13-05-2020,ANDHRA PRADESH,CHITTOOR,0,2126.58,0,26.62756957
13-05-2020,ANDHRA PRADESH,EAST GODAVARI,0.07,1609.58,0.42,28.74384347
13-05-2020,ANDHRA PRADESH,GUNTUR,0,1621.52,0.04,27.36413389
13-05-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.14,1966.29,1,33.39464196
12-05-2020,ANDHRA PRADESH,PRAKASAM,0,2695.63,0.01,29.26375346
12-05-2020,ANDHRA PRADESH,VIZIANAGARAM,0.12,1082.33,0.99,37.69294914
12-05-2020,ANDHRA PRADESH,WEST GODAVARI,0,1057.48,0,26.32685758
12-05-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1776.11,0,25.86049032
12-05-2020,ANDHRA PRADESH,ANANTAPUR,0,2811.46,0,27.95198667
12-05-2020,ANDHRA PRADESH,KURNOOL,0,3036.38,0,32.74841217
12-05-2020,ANDHRA PRADESH,KRISHNA,0,1107.34,0,24.98936745
12-05-2020,ANDHRA PRADESH,SRIKAKULAM,0.4,1137.08,2.92,35.00844534
12-05-2020,ANDHRA PRADESH,Y.S.R.,0,1677.01,0,21.14826514
12-05-2020,ANDHRA PRADESH,CHITTOOR,0,2171.56,0,27.19077831
12-05-2020,ANDHRA PRADESH,EAST GODAVARI,0.1,1645.8,0.56,29.39064401
12-05-2020,ANDHRA PRADESH,GUNTUR,0,1650.9,0.05,27.85987403
12-05-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.14,1981.16,1.05,33.64733901
11-05-2020,ANDHRA PRADESH,PRAKASAM,0,2744.95,0.02,29.7992106
11-05-2020,ANDHRA PRADESH,VIZIANAGARAM,0.22,1135.42,1.89,39.54195628
11-05-2020,ANDHRA PRADESH,WEST GODAVARI,0,1075.27,0,26.76991263
11-05-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1805.18,0,26.28381051
11-05-2020,ANDHRA PRADESH,ANANTAPUR,0,2905.96,0,28.89152833
11-05-2020,ANDHRA PRADESH,KURNOOL,0,3113.47,0,33.57982322
11-05-2020,ANDHRA PRADESH,KRISHNA,0,1123.57,0,25.35572119
11-05-2020,ANDHRA PRADESH,SRIKAKULAM,0.5,1172.98,3.62,36.11364137
11-05-2020,ANDHRA PRADESH,Y.S.R.,0,1699.15,0,21.42756539
11-05-2020,ANDHRA PRADESH,CHITTOOR,0,2185,0,27.35901399
11-05-2020,ANDHRA PRADESH,EAST GODAVARI,0.13,1688.82,0.73,30.15890523
11-05-2020,ANDHRA PRADESH,GUNTUR,0,1681.37,0.05,28.37404798
11-05-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.18,2046.86,1.32,34.76313208
10-05-2020,ANDHRA PRADESH,PRAKASAM,0,2797.22,0.02,30.36657665
10-05-2020,ANDHRA PRADESH,VIZIANAGARAM,0.05,1087.03,0.45,37.85670591
10-05-2020,ANDHRA PRADESH,WEST GODAVARI,0,1088,0,27.08673724
10-05-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1833.74,0,26.6995325
10-05-2020,ANDHRA PRADESH,ANANTAPUR,0,2953.14,0,29.36056641
10-05-2020,ANDHRA PRADESH,KURNOOL,0,3238.23,0,34.92540608
10-05-2020,ANDHRA PRADESH,KRISHNA,0,1140.96,0,25.74815421
10-05-2020,ANDHRA PRADESH,SRIKAKULAM,0.47,1180.81,3.38,36.35482492
10-05-2020,ANDHRA PRADESH,Y.S.R.,0,1709.83,0,21.56218932
10-05-2020,ANDHRA PRADESH,CHITTOOR,0,2217.72,0,27.76881212
10-05-2020,ANDHRA PRADESH,EAST GODAVARI,0.15,1711.42,0.9,30.56246982
10-05-2020,ANDHRA PRADESH,GUNTUR,0,1715.42,0.05,28.94870685
10-05-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.18,2024.77,1.29,34.38797947
09-05-2020,ANDHRA PRADESH,PRAKASAM,0,2859.42,0.03,31.04187443
09-05-2020,ANDHRA PRADESH,VIZIANAGARAM,0.08,1118.11,0.69,38.9389901
09-05-2020,ANDHRA PRADESH,WEST GODAVARI,0,1107.58,0,27.57427208
09-05-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1867.3,0.01,27.18819284
09-05-2020,ANDHRA PRADESH,ANANTAPUR,0,2863.35,0,28.46790724
09-05-2020,ANDHRA PRADESH,KURNOOL,0,3129.95,0,33.75753253
09-05-2020,ANDHRA PRADESH,KRISHNA,0,1159.98,0,26.17724778
09-05-2020,ANDHRA PRADESH,SRIKAKULAM,0.55,1213.12,4,37.34930311
09-05-2020,ANDHRA PRADESH,Y.S.R.,0,1724.91,0,21.7523681
09-05-2020,ANDHRA PRADESH,CHITTOOR,0,2258.56,0.01,28.28016492
09-05-2020,ANDHRA PRADESH,EAST GODAVARI,0.22,1766.34,1.28,31.54325255
09-05-2020,ANDHRA PRADESH,GUNTUR,0,1753.5,0.06,29.59134426
09-05-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.22,2078.91,1.6,35.30736855
08-05-2020,ANDHRA PRADESH,PRAKASAM,0.01,2939.83,0.06,31.91475991
08-05-2020,ANDHRA PRADESH,VIZIANAGARAM,0.12,1154.9,1.05,40.22049441
08-05-2020,ANDHRA PRADESH,WEST GODAVARI,0,1128.15,0,28.08617991
08-05-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1903.83,0.02,27.72005909
08-05-2020,ANDHRA PRADESH,ANANTAPUR,0,2971.82,0,29.54632203
08-05-2020,ANDHRA PRADESH,KURNOOL,0,3228.07,0,34.81575619
08-05-2020,ANDHRA PRADESH,KRISHNA,0,1181.43,0,26.66137401
08-05-2020,ANDHRA PRADESH,SRIKAKULAM,0.6,1235.95,4.36,38.05222972
08-05-2020,ANDHRA PRADESH,Y.S.R.,0,1750.33,0,22.07292373
08-05-2020,ANDHRA PRADESH,CHITTOOR,0,2303.28,0.02,28.8401297
08-05-2020,ANDHRA PRADESH,EAST GODAVARI,0.38,1853,2.27,33.09079266
08-05-2020,ANDHRA PRADESH,GUNTUR,0,1799.3,0.06,30.36428885
08-05-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.32,2167.16,2.21,36.80616401
07-05-2020,ANDHRA PRADESH,PRAKASAM,0.11,3045.8,0.72,33.06523708
07-05-2020,ANDHRA PRADESH,VIZIANAGARAM,0.12,1140.74,1.08,39.72710291
07-05-2020,ANDHRA PRADESH,WEST GODAVARI,0,1139.75,0,28.37518974
07-05-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1927.22,0.03,28.0606964
07-05-2020,ANDHRA PRADESH,ANANTAPUR,0.01,3143.91,0.09,31.25727322
07-05-2020,ANDHRA PRADESH,KURNOOL,0.1,3412.06,0.62,36.80024818
07-05-2020,ANDHRA PRADESH,KRISHNA,0,1194.65,0,26.95970772
07-05-2020,ANDHRA PRADESH,SRIKAKULAM,0.64,1253.06,4.64,38.57901707
07-05-2020,ANDHRA PRADESH,Y.S.R.,0,1766.81,0,22.28071465
07-05-2020,ANDHRA PRADESH,CHITTOOR,0.01,2337.12,0.04,29.26379605
07-05-2020,ANDHRA PRADESH,EAST GODAVARI,0.22,1845.56,1.28,32.95808784
07-05-2020,ANDHRA PRADESH,GUNTUR,0,1836.6,0.07,30.99363606
07-05-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.33,2172.8,2.32,36.90207478
06-05-2020,ANDHRA PRADESH,PRAKASAM,0.24,3103,1.41,33.68614625
06-05-2020,ANDHRA PRADESH,VIZIANAGARAM,0.17,1197.34,1.44,41.69830126
06-05-2020,ANDHRA PRADESH,WEST GODAVARI,0,1149.44,0,28.61630598
06-05-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1948.02,0.03,28.36352248
06-05-2020,ANDHRA PRADESH,ANANTAPUR,0,2800.49,0.01,27.84290281
06-05-2020,ANDHRA PRADESH,KURNOOL,0.15,3063.71,0.91,33.04308893
06-05-2020,ANDHRA PRADESH,KRISHNA,0,1208.46,0,27.27142464
06-05-2020,ANDHRA PRADESH,SRIKAKULAM,0.74,1300.9,5.44,40.05193077
06-05-2020,ANDHRA PRADESH,Y.S.R.,0,1743.36,0,21.98507445
06-05-2020,ANDHRA PRADESH,CHITTOOR,0,2292.73,0.02,28.70793682
06-05-2020,ANDHRA PRADESH,EAST GODAVARI,0.39,1969.22,2.4,35.16638204
06-05-2020,ANDHRA PRADESH,GUNTUR,0.01,1829.86,0.09,30.87994301
06-05-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.66,2396.68,4.72,40.70433049
05-05-2020,ANDHRA PRADESH,PRAKASAM,0.04,2768.63,0.24,30.05620706
05-05-2020,ANDHRA PRADESH,VIZIANAGARAM,0.13,1129.11,1.12,39.32226233
05-05-2020,ANDHRA PRADESH,WEST GODAVARI,0,1159.96,0,28.87816289
05-05-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.01,1974.32,0.04,28.74642814
05-05-2020,ANDHRA PRADESH,ANANTAPUR,0.01,2795.38,0.04,27.79209157
05-05-2020,ANDHRA PRADESH,KURNOOL,0,2896.69,0.01,31.24181254
05-05-2020,ANDHRA PRADESH,KRISHNA,0,1178.53,0,26.59597001
05-05-2020,ANDHRA PRADESH,SRIKAKULAM,0.65,1236.41,4.66,38.06641886
05-05-2020,ANDHRA PRADESH,Y.S.R.,0,1751.64,0,22.08950305
05-05-2020,ANDHRA PRADESH,CHITTOOR,0.01,2322.05,0.03,29.07512788
05-05-2020,ANDHRA PRADESH,EAST GODAVARI,0.14,1789.26,0.85,31.95253242
05-05-2020,ANDHRA PRADESH,GUNTUR,0,1696.16,0.05,28.6237592
05-05-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.25,2078.06,1.73,35.29298684
04-05-2020,ANDHRA PRADESH,PRAKASAM,0,2707.49,0.05,29.39247118
04-05-2020,ANDHRA PRADESH,VIZIANAGARAM,0.19,1169.31,1.58,40.72217516
04-05-2020,ANDHRA PRADESH,WEST GODAVARI,0,1173.7,0.01,29.22020706
04-05-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.01,2001.82,0.05,29.1468247
04-05-2020,ANDHRA PRADESH,ANANTAPUR,0,2583.62,0,25.68680842
04-05-2020,ANDHRA PRADESH,KURNOOL,0.01,2657.25,0.05,28.65926733
04-05-2020,ANDHRA PRADESH,KRISHNA,0,1190.46,0,26.86519194
04-05-2020,ANDHRA PRADESH,SRIKAKULAM,0.77,1281.99,5.59,39.46993381
04-05-2020,ANDHRA PRADESH,Y.S.R.,0,1770.75,0,22.33048173
04-05-2020,ANDHRA PRADESH,CHITTOOR,0.01,2354.24,0.04,29.47822528
04-05-2020,ANDHRA PRADESH,EAST GODAVARI,0.18,1828.03,1.1,32.64503462
04-05-2020,ANDHRA PRADESH,GUNTUR,0,1695.84,0.05,28.61823049
04-05-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.38,2190.43,2.52,37.20145006
03-05-2020,ANDHRA PRADESH,PRAKASAM,0.01,2755.68,0.07,29.9156438
03-05-2020,ANDHRA PRADESH,VIZIANAGARAM,0.27,1236.64,2.31,43.06698553
03-05-2020,ANDHRA PRADESH,WEST GODAVARI,0,1200.66,0.01,29.89160301
03-05-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.01,2049.36,0.06,29.83905769
03-05-2020,ANDHRA PRADESH,ANANTAPUR,0,2628.56,0,26.13358218
03-05-2020,ANDHRA PRADESH,KURNOOL,0,2620.44,0,28.26230562
03-05-2020,ANDHRA PRADESH,KRISHNA,0,1213.81,0.01,27.39203634
03-05-2020,ANDHRA PRADESH,SRIKAKULAM,0.84,1336.5,6.18,41.14816639
03-05-2020,ANDHRA PRADESH,Y.S.R.,0,1799.88,0,22.69772065
03-05-2020,ANDHRA PRADESH,CHITTOOR,0.01,2407.05,0.07,30.13939337
03-05-2020,ANDHRA PRADESH,EAST GODAVARI,0.27,1907.57,1.68,34.06547647
03-05-2020,ANDHRA PRADESH,GUNTUR,0,1731.92,0.06,29.22719307
03-05-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.39,2243.07,2.67,38.09547583
02-05-2020,ANDHRA PRADESH,PRAKASAM,0.01,2798.43,0.09,30.37977444
02-05-2020,ANDHRA PRADESH,VIZIANAGARAM,0.05,1059.73,0.45,36.90582432
